user_index,poi_index,category,unixtime,dow,hour,min,distance
453,292,-,1387688431.0,Sun,14,0,0
453,292,-,1387689631.0,Sun,14,20,0
453,272,-,1387690831.0,Sun,14,40,0
453,273,-,1387692031.0,Sun,15,0,0
453,273,-,1387693231.0,Sun,15,20,0
453,253,-,1387694431.0,Sun,15,40,0
453,253,-,1387695631.0,Sun,16,0,0
453,253,-,1387696831.0,Sun,16,20,0
453,233,-,1387698031.0,Sun,16,40,0
453,233,-,1387699231.0,Sun,17,0,0
453,233,-,1387700431.0,Sun,17,20,0
453,234,-,1387701631.0,Sun,17,40,0
453,234,-,1387702831.0,Sun,18,0,0
453,234,-,1387704031.0,Sun,18,20,0
453,235,-,1387705231.0,Sun,18,40,0
454,84,-,1373155254.0,Sun,9,0,0
454,84,-,1373156454.0,Sun,9,20,0
454,84,-,1373157654.0,Sun,9,40,0
454,84,-,1373158854.0,Sun,10,0,0
454,105,-,1373160054.0,Sun,10,20,0
454,105,-,1373161254.0,Sun,10,40,0
454,105,-,1373162454.0,Sun,11,0,0
454,105,-,1373163654.0,Sun,11,20,0
454,105,-,1373164854.0,Sun,11,40,0
454,105,-,1373166054.0,Sun,12,0,0
454,125,-,1373167254.0,Sun,12,20,0
454,125,-,1373168454.0,Sun,12,40,0
454,125,-,1373169654.0,Sun,13,0,0
454,125,-,1373170854.0,Sun,13,20,0
454,126,-,1373172054.0,Sun,13,40,0
454,146,-,1373173254.0,Sun,14,0,0
454,146,-,1373174454.0,Sun,14,20,0
454,146,-,1373175654.0,Sun,14,40,0
454,146,-,1373176854.0,Sun,15,0,0
454,146,-,1373178054.0,Sun,15,20,0
454,146,-,1373179254.0,Sun,15,40,0
454,146,-,1373180454.0,Sun,16,0,0
454,166,-,1373181654.0,Sun,16,20,0
454,167,-,1373182854.0,Sun,16,40,0
454,167,-,1373184054.0,Sun,17,0,0
454,167,-,1373185254.0,Sun,17,20,0
454,167,-,1373186454.0,Sun,17,40,0
454,167,-,1373187654.0,Sun,18,0,0
454,167,-,1373188854.0,Sun,18,20,0
454,168,-,1373190054.0,Sun,18,40,0
455,287,-,1381622415.0,Sun,9,0,0
455,287,-,1381623615.0,Sun,9,20,0
455,287,-,1381624815.0,Sun,9,40,0
455,287,-,1381626015.0,Sun,10,0,0
455,287,-,1381627215.0,Sun,10,20,0
455,267,-,1381628415.0,Sun,10,40,0
455,267,-,1381629615.0,Sun,11,0,0
455,287,-,1381630815.0,Sun,11,20,0
455,288,-,1381632015.0,Sun,11,40,0
455,288,-,1381633215.0,Sun,12,0,0
455,288,-,1381634415.0,Sun,12,20,0
455,288,-,1381635615.0,Sun,12,40,0
455,288,-,1381636815.0,Sun,13,0,0
455,289,-,1381638015.0,Sun,13,20,0
455,289,-,1381639215.0,Sun,13,40,0
455,289,-,1381640415.0,Sun,14,0,0
455,289,-,1381641615.0,Sun,14,20,0
455,289,-,1381642815.0,Sun,14,40,0
455,289,-,1381644015.0,Sun,15,0,0
455,310,-,1381645215.0,Sun,15,20,0
455,310,-,1381646415.0,Sun,15,40,0
455,310,-,1381647615.0,Sun,16,0,0
455,310,-,1381648815.0,Sun,16,20,0
455,310,-,1381650015.0,Sun,16,40,0
455,310,-,1381651215.0,Sun,17,0,0
455,310,-,1381652415.0,Sun,17,20,0
455,331,-,1381653615.0,Sun,17,40,0
455,331,-,1381654815.0,Sun,18,0,0
455,331,-,1381656015.0,Sun,18,20,0
455,331,-,1381657215.0,Sun,18,40,0
456,138,-,1381622447.0,Sun,9,0,0
456,138,-,1381623647.0,Sun,9,20,0
456,138,-,1381624847.0,Sun,9,40,0
456,138,-,1381626047.0,Sun,10,0,0
456,138,-,1381627247.0,Sun,10,20,0
456,158,-,1381628447.0,Sun,10,40,0
456,157,-,1381629647.0,Sun,11,0,0
456,137,-,1381630847.0,Sun,11,20,0
456,137,-,1381632047.0,Sun,11,40,0
456,137,-,1381633247.0,Sun,12,0,0
456,137,-,1381634447.0,Sun,12,20,0
456,136,-,1381635647.0,Sun,12,40,0
456,136,-,1381636847.0,Sun,13,0,0
456,136,-,1381638047.0,Sun,13,20,0
456,136,-,1381639247.0,Sun,13,40,0
456,136,-,1381640447.0,Sun,14,0,0
456,135,-,1381641647.0,Sun,14,20,0
456,135,-,1381642847.0,Sun,14,40,0
456,135,-,1381644047.0,Sun,15,0,0
456,135,-,1381645247.0,Sun,15,20,0
456,115,-,1381646447.0,Sun,15,40,0
456,115,-,1381647647.0,Sun,16,0,0
456,115,-,1381648847.0,Sun,16,20,0
456,114,-,1381650047.0,Sun,16,40,0
456,114,-,1381651247.0,Sun,17,0,0
456,94,-,1381652447.0,Sun,17,20,0
456,94,-,1381653647.0,Sun,17,40,0
456,94,-,1381654847.0,Sun,18,0,0
456,94,-,1381656047.0,Sun,18,20,0
456,94,-,1381657247.0,Sun,18,40,0
457,83,-,1387670457.0,Sun,9,0,0
457,83,-,1387671657.0,Sun,9,20,0
457,63,-,1387672857.0,Sun,9,40,0
457,63,-,1387674057.0,Sun,10,0,0
457,64,-,1387675257.0,Sun,10,20,0
457,64,-,1387676457.0,Sun,10,40,0
457,64,-,1387677657.0,Sun,11,0,0
457,64,-,1387678857.0,Sun,11,20,0
457,64,-,1387680057.0,Sun,11,40,0
457,64,-,1387681257.0,Sun,12,0,0
457,64,-,1387682457.0,Sun,12,20,0
457,63,-,1387683657.0,Sun,12,40,0
457,63,-,1387684857.0,Sun,13,0,0
457,63,-,1387686057.0,Sun,13,20,0
457,63,-,1387687257.0,Sun,13,40,0
457,43,-,1387688457.0,Sun,14,0,0
457,43,-,1387689657.0,Sun,14,20,0
457,43,-,1387690857.0,Sun,14,40,0
457,43,-,1387692057.0,Sun,15,0,0
457,43,-,1387693257.0,Sun,15,20,0
457,43,-,1387694457.0,Sun,15,40,0
457,43,-,1387695657.0,Sun,16,0,0
457,43,-,1387696857.0,Sun,16,20,0
457,43,-,1387698057.0,Sun,16,40,0
457,23,-,1387699257.0,Sun,17,0,0
457,23,-,1387700457.0,Sun,17,20,0
457,23,-,1387701657.0,Sun,17,40,0
457,23,-,1387702857.0,Sun,18,0,0
457,23,-,1387704057.0,Sun,18,20,0
457,23,-,1387705257.0,Sun,18,40,0
458,110,-,1387670441.0,Sun,9,0,0
458,110,-,1387671641.0,Sun,9,20,0
458,110,-,1387672841.0,Sun,9,40,0
458,110,-,1387674041.0,Sun,10,0,0
458,110,-,1387675241.0,Sun,10,20,0
458,110,-,1387676441.0,Sun,10,40,0
458,110,-,1387677641.0,Sun,11,0,0
458,110,-,1387678841.0,Sun,11,20,0
458,110,-,1387680041.0,Sun,11,40,0
458,110,-,1387681241.0,Sun,12,0,0
458,110,-,1387682441.0,Sun,12,20,0
458,130,-,1387683641.0,Sun,12,40,0
458,130,-,1387684841.0,Sun,13,0,0
458,130,-,1387686041.0,Sun,13,20,0
458,130,-,1387687241.0,Sun,13,40,0
458,130,-,1387688441.0,Sun,14,0,0
458,130,-,1387689641.0,Sun,14,20,0
458,130,-,1387690841.0,Sun,14,40,0
458,150,-,1387692041.0,Sun,15,0,0
458,150,-,1387693241.0,Sun,15,20,0
458,150,-,1387694441.0,Sun,15,40,0
458,150,-,1387695641.0,Sun,16,0,0
458,151,-,1387696841.0,Sun,16,20,0
458,151,-,1387698041.0,Sun,16,40,0
458,151,-,1387699241.0,Sun,17,0,0
458,151,-,1387700441.0,Sun,17,20,0
458,151,-,1387701641.0,Sun,17,40,0
458,151,-,1387702841.0,Sun,18,0,0
458,151,-,1387704041.0,Sun,18,20,0
458,171,-,1387705241.0,Sun,18,40,0
459,128,-,1381622437.0,Sun,9,0,0
459,128,-,1381623637.0,Sun,9,20,0
459,128,-,1381624837.0,Sun,9,40,0
459,128,-,1381626037.0,Sun,10,0,0
459,108,-,1381627237.0,Sun,10,20,0
459,108,-,1381628437.0,Sun,10,40,0
459,108,-,1381629637.0,Sun,11,0,0
459,108,-,1381630837.0,Sun,11,20,0
459,108,-,1381632037.0,Sun,11,40,0
459,109,-,1381633237.0,Sun,12,0,0
459,109,-,1381634437.0,Sun,12,20,0
459,109,-,1381635637.0,Sun,12,40,0
459,109,-,1381636837.0,Sun,13,0,0
459,109,-,1381638037.0,Sun,13,20,0
459,109,-,1381639237.0,Sun,13,40,0
459,109,-,1381640437.0,Sun,14,0,0
459,109,-,1381641637.0,Sun,14,20,0
459,109,-,1381642837.0,Sun,14,40,0
459,109,-,1381644037.0,Sun,15,0,0
459,109,-,1381645237.0,Sun,15,20,0
459,109,-,1381646437.0,Sun,15,40,0
459,109,-,1381647637.0,Sun,16,0,0
459,109,-,1381648837.0,Sun,16,20,0
459,89,-,1381650037.0,Sun,16,40,0
459,89,-,1381651237.0,Sun,17,0,0
459,89,-,1381652437.0,Sun,17,20,0
459,89,-,1381653637.0,Sun,17,40,0
459,89,-,1381654837.0,Sun,18,0,0
459,89,-,1381656037.0,Sun,18,20,0
459,90,-,1381657237.0,Sun,18,40,0
460,236,-,1381622418.0,Sun,9,0,0
460,236,-,1381623618.0,Sun,9,20,0
460,236,-,1381624818.0,Sun,9,40,0
460,236,-,1381626018.0,Sun,10,0,0
460,236,-,1381627218.0,Sun,10,20,0
460,236,-,1381628418.0,Sun,10,40,0
460,236,-,1381629618.0,Sun,11,0,0
460,236,-,1381630818.0,Sun,11,20,0
460,236,-,1381632018.0,Sun,11,40,0
460,216,-,1381633218.0,Sun,12,0,0
460,216,-,1381634418.0,Sun,12,20,0
460,216,-,1381635618.0,Sun,12,40,0
460,216,-,1381636818.0,Sun,13,0,0
460,216,-,1381638018.0,Sun,13,20,0
460,216,-,1381639218.0,Sun,13,40,0
460,216,-,1381640418.0,Sun,14,0,0
460,215,-,1381641618.0,Sun,14,20,0
460,215,-,1381642818.0,Sun,14,40,0
460,215,-,1381644018.0,Sun,15,0,0
460,215,-,1381645218.0,Sun,15,20,0
460,215,-,1381646418.0,Sun,15,40,0
460,215,-,1381647618.0,Sun,16,0,0
460,215,-,1381648818.0,Sun,16,20,0
460,215,-,1381650018.0,Sun,16,40,0
460,215,-,1381651218.0,Sun,17,0,0
460,215,-,1381652418.0,Sun,17,20,0
460,215,-,1381653618.0,Sun,17,40,0
460,215,-,1381654818.0,Sun,18,0,0
460,215,-,1381656018.0,Sun,18,20,0
460,195,-,1381657218.0,Sun,18,40,0
461,109,-,1381622437.0,Sun,9,0,0
461,109,-,1381623637.0,Sun,9,20,0
461,109,-,1381624837.0,Sun,9,40,0
461,110,-,1381626037.0,Sun,10,0,0
461,110,-,1381627237.0,Sun,10,20,0
461,110,-,1381628437.0,Sun,10,40,0
461,110,-,1381629637.0,Sun,11,0,0
461,111,-,1381630837.0,Sun,11,20,0
461,111,-,1381632037.0,Sun,11,40,0
461,111,-,1381633237.0,Sun,12,0,0
461,111,-,1381634437.0,Sun,12,20,0
461,111,-,1381635637.0,Sun,12,40,0
461,112,-,1381636837.0,Sun,13,0,0
461,112,-,1381638037.0,Sun,13,20,0
461,112,-,1381639237.0,Sun,13,40,0
461,112,-,1381640437.0,Sun,14,0,0
461,112,-,1381641637.0,Sun,14,20,0
461,133,-,1381642837.0,Sun,14,40,0
461,133,-,1381644037.0,Sun,15,0,0
461,133,-,1381645237.0,Sun,15,20,0
461,133,-,1381646437.0,Sun,15,40,0
461,133,-,1381647637.0,Sun,16,0,0
461,153,-,1381648837.0,Sun,16,20,0
461,153,-,1381650037.0,Sun,16,40,0
461,153,-,1381651237.0,Sun,17,0,0
461,153,-,1381652437.0,Sun,17,20,0
461,154,-,1381653637.0,Sun,17,40,0
461,174,-,1381654837.0,Sun,18,0,0
461,174,-,1381656037.0,Sun,18,20,0
461,174,-,1381657237.0,Sun,18,40,0
462,109,-,1381622415.0,Sun,9,0,0
462,109,-,1381623615.0,Sun,9,20,0
462,109,-,1381624815.0,Sun,9,40,0
462,109,-,1381626015.0,Sun,10,0,0
462,109,-,1381627215.0,Sun,10,20,0
462,109,-,1381628415.0,Sun,10,40,0
462,109,-,1381629615.0,Sun,11,0,0
462,109,-,1381630815.0,Sun,11,20,0
462,109,-,1381632015.0,Sun,11,40,0
462,109,-,1381633215.0,Sun,12,0,0
462,109,-,1381634415.0,Sun,12,20,0
462,109,-,1381635615.0,Sun,12,40,0
462,109,-,1381636815.0,Sun,13,0,0
462,89,-,1381638015.0,Sun,13,20,0
462,89,-,1381639215.0,Sun,13,40,0
462,89,-,1381640415.0,Sun,14,0,0
462,89,-,1381641615.0,Sun,14,20,0
462,89,-,1381642815.0,Sun,14,40,0
462,89,-,1381644015.0,Sun,15,0,0
462,90,-,1381645215.0,Sun,15,20,0
462,90,-,1381646415.0,Sun,15,40,0
462,90,-,1381647615.0,Sun,16,0,0
462,90,-,1381648815.0,Sun,16,20,0
462,90,-,1381650015.0,Sun,16,40,0
462,90,-,1381651215.0,Sun,17,0,0
462,90,-,1381652415.0,Sun,17,20,0
462,90,-,1381653615.0,Sun,17,40,0
462,90,-,1381654815.0,Sun,18,0,0
462,90,-,1381656015.0,Sun,18,20,0
462,70,-,1381657215.0,Sun,18,40,0
463,53,-,1381622411.0,Sun,9,0,0
463,53,-,1381623611.0,Sun,9,20,0
463,73,-,1381624811.0,Sun,9,40,0
463,73,-,1381626011.0,Sun,10,0,0
463,73,-,1381627211.0,Sun,10,20,0
463,73,-,1381628411.0,Sun,10,40,0
463,73,-,1381629611.0,Sun,11,0,0
463,73,-,1381630811.0,Sun,11,20,0
463,72,-,1381632011.0,Sun,11,40,0
463,72,-,1381633211.0,Sun,12,0,0
463,72,-,1381634411.0,Sun,12,20,0
463,72,-,1381635611.0,Sun,12,40,0
463,72,-,1381636811.0,Sun,13,0,0
463,72,-,1381638011.0,Sun,13,20,0
463,72,-,1381639211.0,Sun,13,40,0
463,72,-,1381640411.0,Sun,14,0,0
463,72,-,1381641611.0,Sun,14,20,0
463,72,-,1381642811.0,Sun,14,40,0
463,71,-,1381644011.0,Sun,15,0,0
463,71,-,1381645211.0,Sun,15,20,0
463,71,-,1381646411.0,Sun,15,40,0
463,91,-,1381647611.0,Sun,16,0,0
463,91,-,1381648811.0,Sun,16,20,0
463,91,-,1381650011.0,Sun,16,40,0
463,91,-,1381651211.0,Sun,17,0,0
463,91,-,1381652411.0,Sun,17,20,0
463,91,-,1381653611.0,Sun,17,40,0
463,91,-,1381654811.0,Sun,18,0,0
463,91,-,1381656011.0,Sun,18,20,0
463,91,-,1381657211.0,Sun,18,40,0
464,67,-,1381622403.0,Sun,9,0,0
464,67,-,1381623603.0,Sun,9,20,0
464,67,-,1381624803.0,Sun,9,40,0
464,67,-,1381626003.0,Sun,10,0,0
464,67,-,1381627203.0,Sun,10,20,0
464,67,-,1381628403.0,Sun,10,40,0
464,67,-,1381629603.0,Sun,11,0,0
464,47,-,1381630803.0,Sun,11,20,0
464,46,-,1381632003.0,Sun,11,40,0
464,46,-,1381633203.0,Sun,12,0,0
464,46,-,1381634403.0,Sun,12,20,0
464,46,-,1381635603.0,Sun,12,40,0
464,46,-,1381636803.0,Sun,13,0,0
464,46,-,1381638003.0,Sun,13,20,0
464,45,-,1381639203.0,Sun,13,40,0
464,45,-,1381640403.0,Sun,14,0,0
464,45,-,1381641603.0,Sun,14,20,0
464,45,-,1381642803.0,Sun,14,40,0
464,45,-,1381644003.0,Sun,15,0,0
464,45,-,1381645203.0,Sun,15,20,0
464,45,-,1381646403.0,Sun,15,40,0
464,45,-,1381647603.0,Sun,16,0,0
464,45,-,1381648803.0,Sun,16,20,0
464,44,-,1381650003.0,Sun,16,40,0
464,44,-,1381651203.0,Sun,17,0,0
464,44,-,1381652403.0,Sun,17,20,0
464,44,-,1381653603.0,Sun,17,40,0
464,44,-,1381654803.0,Sun,18,0,0
464,44,-,1381656003.0,Sun,18,20,0
464,44,-,1381657203.0,Sun,18,40,0
465,47,-,1381622414.0,Sun,9,0,0
465,47,-,1381623614.0,Sun,9,20,0
465,47,-,1381624814.0,Sun,9,40,0
465,67,-,1381626014.0,Sun,10,0,0
465,67,-,1381627214.0,Sun,10,20,0
465,67,-,1381628414.0,Sun,10,40,0
465,67,-,1381629614.0,Sun,11,0,0
465,87,-,1381630814.0,Sun,11,20,0
465,87,-,1381632014.0,Sun,11,40,0
465,87,-,1381633214.0,Sun,12,0,0
465,87,-,1381634414.0,Sun,12,20,0
465,87,-,1381635614.0,Sun,12,40,0
465,107,-,1381636814.0,Sun,13,0,0
465,106,-,1381638014.0,Sun,13,20,0
465,106,-,1381639214.0,Sun,13,40,0
465,106,-,1381640414.0,Sun,14,0,0
465,126,-,1381641614.0,Sun,14,20,0
465,126,-,1381642814.0,Sun,14,40,0
465,126,-,1381644014.0,Sun,15,0,0
465,126,-,1381645214.0,Sun,15,20,0
465,146,-,1381646414.0,Sun,15,40,0
465,146,-,1381647614.0,Sun,16,0,0
465,146,-,1381648814.0,Sun,16,20,0
465,146,-,1381650014.0,Sun,16,40,0
465,146,-,1381651214.0,Sun,17,0,0
465,146,-,1381652414.0,Sun,17,20,0
465,145,-,1381653614.0,Sun,17,40,0
465,145,-,1381654814.0,Sun,18,0,0
465,165,-,1381656014.0,Sun,18,20,0
465,165,-,1381657214.0,Sun,18,40,0
466,232,-,1381622417.0,Sun,9,0,0
466,232,-,1381623617.0,Sun,9,20,0
466,232,-,1381624817.0,Sun,9,40,0
466,232,-,1381626017.0,Sun,10,0,0
466,233,-,1381627217.0,Sun,10,20,0
466,233,-,1381628417.0,Sun,10,40,0
466,233,-,1381629617.0,Sun,11,0,0
466,233,-,1381630817.0,Sun,11,20,0
466,233,-,1381632017.0,Sun,11,40,0
466,233,-,1381633217.0,Sun,12,0,0
466,233,-,1381634417.0,Sun,12,20,0
466,233,-,1381635617.0,Sun,12,40,0
466,233,-,1381636817.0,Sun,13,0,0
466,213,-,1381638017.0,Sun,13,20,0
466,213,-,1381639217.0,Sun,13,40,0
466,213,-,1381640417.0,Sun,14,0,0
466,213,-,1381641617.0,Sun,14,20,0
466,213,-,1381642817.0,Sun,14,40,0
466,213,-,1381644017.0,Sun,15,0,0
466,214,-,1381645217.0,Sun,15,20,0
466,214,-,1381646417.0,Sun,15,40,0
466,214,-,1381647617.0,Sun,16,0,0
466,214,-,1381648817.0,Sun,16,20,0
466,214,-,1381650017.0,Sun,16,40,0
466,214,-,1381651217.0,Sun,17,0,0
466,214,-,1381652417.0,Sun,17,20,0
466,214,-,1381653617.0,Sun,17,40,0
466,214,-,1381654817.0,Sun,18,0,0
466,194,-,1381656017.0,Sun,18,20,0
466,214,-,1381657217.0,Sun,18,40,0
467,161,-,1387670421.0,Sun,9,0,0
467,162,-,1387671621.0,Sun,9,20,0
467,162,-,1387672821.0,Sun,9,40,0
467,162,-,1387674021.0,Sun,10,0,0
467,162,-,1387675221.0,Sun,10,20,0
467,163,-,1387676421.0,Sun,10,40,0
467,163,-,1387677621.0,Sun,11,0,0
467,143,-,1387678821.0,Sun,11,20,0
467,143,-,1387680021.0,Sun,11,40,0
467,143,-,1387681221.0,Sun,12,0,0
467,143,-,1387682421.0,Sun,12,20,0
467,123,-,1387683621.0,Sun,12,40,0
467,123,-,1387684821.0,Sun,13,0,0
467,123,-,1387686021.0,Sun,13,20,0
467,123,-,1387687221.0,Sun,13,40,0
467,123,-,1387688421.0,Sun,14,0,0
467,124,-,1387689621.0,Sun,14,20,0
467,104,-,1387690821.0,Sun,14,40,0
467,104,-,1387692021.0,Sun,15,0,0
467,104,-,1387693221.0,Sun,15,20,0
467,104,-,1387694421.0,Sun,15,40,0
467,84,-,1387695621.0,Sun,16,0,0
467,84,-,1387696821.0,Sun,16,20,0
467,84,-,1387698021.0,Sun,16,40,0
467,84,-,1387699221.0,Sun,17,0,0
467,64,-,1387700421.0,Sun,17,20,0
467,64,-,1387701621.0,Sun,17,40,0
467,64,-,1387702821.0,Sun,18,0,0
467,64,-,1387704021.0,Sun,18,20,0
467,63,-,1387705221.0,Sun,18,40,0
468,50,-,1381622458.0,Sun,9,0,0
468,50,-,1381623658.0,Sun,9,20,0
468,71,-,1381624858.0,Sun,9,40,0
468,71,-,1381626058.0,Sun,10,0,0
468,71,-,1381627258.0,Sun,10,20,0
468,91,-,1381628458.0,Sun,10,40,0
468,91,-,1381629658.0,Sun,11,0,0
468,91,-,1381630858.0,Sun,11,20,0
468,112,-,1381632058.0,Sun,11,40,0
468,112,-,1381633258.0,Sun,12,0,0
468,112,-,1381634458.0,Sun,12,20,0
468,112,-,1381635658.0,Sun,12,40,0
468,133,-,1381636858.0,Sun,13,0,0
468,133,-,1381638058.0,Sun,13,20,0
468,133,-,1381639258.0,Sun,13,40,0
468,153,-,1381640458.0,Sun,14,0,0
468,153,-,1381641658.0,Sun,14,20,0
468,134,-,1381642858.0,Sun,14,40,0
468,134,-,1381644058.0,Sun,15,0,0
468,154,-,1381645258.0,Sun,15,20,0
468,155,-,1381646458.0,Sun,15,40,0
468,155,-,1381647658.0,Sun,16,0,0
468,155,-,1381648858.0,Sun,16,20,0
468,176,-,1381650058.0,Sun,16,40,0
468,176,-,1381651258.0,Sun,17,0,0
468,176,-,1381652458.0,Sun,17,20,0
468,177,-,1381653658.0,Sun,17,40,0
468,197,-,1381654858.0,Sun,18,0,0
468,197,-,1381656058.0,Sun,18,20,0
468,197,-,1381657258.0,Sun,18,40,0
469,9,-,1381622410.0,Sun,9,0,0
469,29,-,1381623610.0,Sun,9,20,0
469,29,-,1381624810.0,Sun,9,40,0
469,29,-,1381626010.0,Sun,10,0,0
469,29,-,1381627210.0,Sun,10,20,0
469,28,-,1381628410.0,Sun,10,40,0
469,28,-,1381629610.0,Sun,11,0,0
469,28,-,1381630810.0,Sun,11,20,0
469,48,-,1381632010.0,Sun,11,40,0
469,48,-,1381633210.0,Sun,12,0,0
469,48,-,1381634410.0,Sun,12,20,0
469,48,-,1381635610.0,Sun,12,40,0
469,47,-,1381636810.0,Sun,13,0,0
469,47,-,1381638010.0,Sun,13,20,0
469,47,-,1381639210.0,Sun,13,40,0
469,47,-,1381640410.0,Sun,14,0,0
469,67,-,1381641610.0,Sun,14,20,0
469,67,-,1381642810.0,Sun,14,40,0
469,67,-,1381644010.0,Sun,15,0,0
469,47,-,1381645210.0,Sun,15,20,0
469,46,-,1381646410.0,Sun,15,40,0
469,46,-,1381647610.0,Sun,16,0,0
469,46,-,1381648810.0,Sun,16,20,0
469,46,-,1381650010.0,Sun,16,40,0
469,46,-,1381651210.0,Sun,17,0,0
469,45,-,1381652410.0,Sun,17,20,0
469,45,-,1381653610.0,Sun,17,40,0
469,45,-,1381654810.0,Sun,18,0,0
469,65,-,1381656010.0,Sun,18,20,0
469,65,-,1381657210.0,Sun,18,40,0
470,328,-,1387670422.0,Sun,9,0,0
470,348,-,1387671622.0,Sun,9,20,0
470,347,-,1387672822.0,Sun,9,40,0
470,347,-,1387674022.0,Sun,10,0,0
470,346,-,1387675222.0,Sun,10,20,0
470,346,-,1387676422.0,Sun,10,40,0
470,326,-,1387677622.0,Sun,11,0,0
470,325,-,1387678822.0,Sun,11,20,0
470,325,-,1387680022.0,Sun,11,40,0
470,305,-,1387681222.0,Sun,12,0,0
470,305,-,1387682422.0,Sun,12,20,0
470,285,-,1387683622.0,Sun,12,40,0
470,285,-,1387684822.0,Sun,13,0,0
470,265,-,1387686022.0,Sun,13,20,0
470,265,-,1387687222.0,Sun,13,40,0
470,245,-,1387688422.0,Sun,14,0,0
470,244,-,1387689622.0,Sun,14,20,0
470,224,-,1387690822.0,Sun,14,40,0
470,224,-,1387692022.0,Sun,15,0,0
470,204,-,1387693222.0,Sun,15,20,0
470,204,-,1387694422.0,Sun,15,40,0
470,184,-,1387695622.0,Sun,16,0,0
470,184,-,1387696822.0,Sun,16,20,0
470,164,-,1387698022.0,Sun,16,40,0
470,164,-,1387699222.0,Sun,17,0,0
470,143,-,1387700422.0,Sun,17,20,0
470,143,-,1387701622.0,Sun,17,40,0
470,124,-,1387702822.0,Sun,18,0,0
470,124,-,1387704022.0,Sun,18,20,0
470,104,-,1387705222.0,Sun,18,40,0
471,86,-,1387670426.0,Sun,9,0,0
471,87,-,1387671626.0,Sun,9,20,0
471,87,-,1387672826.0,Sun,9,40,0
471,87,-,1387674026.0,Sun,10,0,0
471,88,-,1387675226.0,Sun,10,20,0
471,88,-,1387676426.0,Sun,10,40,0
471,108,-,1387677626.0,Sun,11,0,0
471,109,-,1387678826.0,Sun,11,20,0
471,109,-,1387680026.0,Sun,11,40,0
471,109,-,1387681226.0,Sun,12,0,0
471,110,-,1387682426.0,Sun,12,20,0
471,110,-,1387683626.0,Sun,12,40,0
471,110,-,1387684826.0,Sun,13,0,0
471,111,-,1387686026.0,Sun,13,20,0
471,111,-,1387687226.0,Sun,13,40,0
471,111,-,1387688426.0,Sun,14,0,0
471,112,-,1387689626.0,Sun,14,20,0
471,112,-,1387690826.0,Sun,14,40,0
471,112,-,1387692026.0,Sun,15,0,0
471,112,-,1387693226.0,Sun,15,20,0
471,133,-,1387694426.0,Sun,15,40,0
471,133,-,1387695626.0,Sun,16,0,0
471,133,-,1387696826.0,Sun,16,20,0
471,153,-,1387698026.0,Sun,16,40,0
471,153,-,1387699226.0,Sun,17,0,0
471,154,-,1387700426.0,Sun,17,20,0
471,134,-,1387701626.0,Sun,17,40,0
471,154,-,1387702826.0,Sun,18,0,0
471,154,-,1387704026.0,Sun,18,20,0
471,155,-,1387705226.0,Sun,18,40,0
472,102,-,1381622400.0,Sun,9,0,0
472,102,-,1381623600.0,Sun,9,20,0
472,102,-,1381624800.0,Sun,9,40,0
472,102,-,1381626000.0,Sun,10,0,0
472,102,-,1381627200.0,Sun,10,20,0
472,102,-,1381628400.0,Sun,10,40,0
472,102,-,1381629600.0,Sun,11,0,0
472,102,-,1381630800.0,Sun,11,20,0
472,102,-,1381632000.0,Sun,11,40,0
472,102,-,1381633200.0,Sun,12,0,0
472,81,-,1381634400.0,Sun,12,20,0
472,81,-,1381635600.0,Sun,12,40,0
472,81,-,1381636800.0,Sun,13,0,0
472,81,-,1381638000.0,Sun,13,20,0
472,81,-,1381639200.0,Sun,13,40,0
472,81,-,1381640400.0,Sun,14,0,0
472,81,-,1381641600.0,Sun,14,20,0
472,81,-,1381642800.0,Sun,14,40,0
472,81,-,1381644000.0,Sun,15,0,0
472,81,-,1381645200.0,Sun,15,20,0
472,61,-,1381646400.0,Sun,15,40,0
472,61,-,1381647600.0,Sun,16,0,0
472,61,-,1381648800.0,Sun,16,20,0
472,61,-,1381650000.0,Sun,16,40,0
472,61,-,1381651200.0,Sun,17,0,0
472,62,-,1381652400.0,Sun,17,20,0
472,62,-,1381653600.0,Sun,17,40,0
472,62,-,1381654800.0,Sun,18,0,0
472,62,-,1381656000.0,Sun,18,20,0
472,62,-,1381657200.0,Sun,18,40,0
473,105,-,1387670400.0,Sun,9,0,0
473,105,-,1387671600.0,Sun,9,20,0
473,105,-,1387672800.0,Sun,9,40,0
473,125,-,1387674000.0,Sun,10,0,0
473,125,-,1387675200.0,Sun,10,20,0
473,125,-,1387676400.0,Sun,10,40,0
473,146,-,1387677600.0,Sun,11,0,0
473,145,-,1387678800.0,Sun,11,20,0
473,146,-,1387680000.0,Sun,11,40,0
473,146,-,1387681200.0,Sun,12,0,0
473,146,-,1387682400.0,Sun,12,20,0
473,167,-,1387683600.0,Sun,12,40,0
473,167,-,1387684800.0,Sun,13,0,0
473,167,-,1387686000.0,Sun,13,20,0
473,167,-,1387687200.0,Sun,13,40,0
473,168,-,1387688400.0,Sun,14,0,0
473,168,-,1387689600.0,Sun,14,20,0
473,169,-,1387690800.0,Sun,14,40,0
473,169,-,1387692000.0,Sun,15,0,0
473,169,-,1387693200.0,Sun,15,20,0
473,170,-,1387694400.0,Sun,15,40,0
473,170,-,1387695600.0,Sun,16,0,0
