user_index,poi_index_from,time_slot,count,prob
403,123,4,1,1.0
403,123,5,1,1.0
403,123,6,1,1.0
403,123,7,1,1.0
403,123,8,1,1.0
403,123,9,1,1.0
403,123,10,1,1.0
403,123,11,1,1.0
403,123,12,1,1.0
403,143,13,1,1.0
403,143,14,1,1.0
403,143,15,1,1.0
403,143,16,1,1.0
403,143,17,1,1.0
403,143,18,1,1.0
403,143,19,1,1.0
403,143,20,1,1.0
403,143,21,1,1.0
403,143,22,1,1.0
403,143,23,1,1.0
403,143,24,1,1.0
403,144,25,1,1.0
403,144,26,1,1.0
403,144,27,1,1.0
403,144,28,1,1.0
403,144,29,1,1.0
404,11,26,1,1.0
404,11,27,1,1.0
404,11,28,1,1.0
404,12,24,1,1.0
404,12,25,1,1.0
404,31,29,1,1.0
404,32,20,1,1.0
404,32,21,1,1.0
404,32,22,1,1.0
404,32,23,1,1.0
404,52,17,1,1.0
404,52,18,1,1.0
404,52,19,1,1.0
404,53,16,1,1.0
404,73,11,1,1.0
404,73,12,1,1.0
404,73,13,1,1.0
404,73,14,1,1.0
404,73,15,1,1.0
404,94,6,1,1.0
404,94,7,1,1.0
404,94,8,1,1.0
404,94,9,1,1.0
404,94,10,1,1.0
404,114,5,1,1.0
404,115,2,1,1.0
404,115,3,1,1.0
404,115,4,1,1.0
404,135,0,1,1.0
404,135,1,1,1.0
405,195,23,1,1.0
405,195,24,1,1.0
405,195,25,1,1.0
405,195,26,1,1.0
405,195,27,1,1.0
405,195,28,1,1.0
405,215,16,1,1.0
405,215,17,1,1.0
405,215,18,1,1.0
405,215,19,1,1.0
405,215,20,1,1.0
405,215,21,1,1.0
405,215,22,1,1.0
405,216,12,1,1.0
405,216,13,1,1.0
405,216,14,1,1.0
405,216,15,1,1.0
405,236,0,1,1.0
405,236,1,1,1.0
405,236,2,1,1.0
405,236,3,1,1.0
405,236,4,1,1.0
405,236,5,1,1.0
405,236,6,1,1.0
405,236,7,1,1.0
405,236,8,1,1.0
405,236,9,1,1.0
405,236,10,1,1.0
405,236,11,1,1.0
405,304,29,1,1.0
406,23,28,1,1.0
406,24,26,1,1.0
406,24,27,1,1.0
406,25,24,1,1.0
406,25,25,1,1.0
406,26,22,1,1.0
406,26,23,1,1.0
406,35,0,1,1.0
406,36,1,1,1.0
406,43,29,1,1.0
406,47,20,1,1.0
406,47,21,1,1.0
406,48,18,1,1.0
406,48,19,1,1.0
406,55,2,1,1.0
406,55,3,1,1.0
406,69,16,1,1.0
406,69,17,1,1.0
406,70,15,1,1.0
406,72,10,1,1.0
406,72,11,1,1.0
406,73,8,1,1.0
406,73,9,1,1.0
406,74,5,1,1.0
406,74,6,1,1.0
406,74,7,1,1.0
406,75,4,1,1.0
406,90,13,1,1.0
406,90,14,1,1.0
406,91,12,1,1.0
407,123,28,1,1.0
407,123,29,1,1.0
407,143,22,1,1.0
407,143,23,1,1.0
407,143,24,1,1.0
407,143,25,1,1.0
407,143,26,1,1.0
407,143,27,1,1.0
407,144,21,1,1.0
407,164,18,1,1.0
407,164,19,1,1.0
407,164,20,1,1.0
407,184,14,1,1.0
407,184,15,1,1.0
407,184,16,1,1.0
407,184,17,1,1.0
407,204,11,1,1.0
407,204,12,1,1.0
407,204,13,1,1.0
407,224,7,1,1.0
407,224,8,1,1.0
407,224,9,1,1.0
407,224,10,1,1.0
407,244,2,1,1.0
407,244,6,1,1.0
407,245,3,1,1.0
407,245,4,1,1.0
407,245,5,1,1.0
407,264,0,1,1.0
407,264,1,1,1.0
408,148,0,1,1.0
408,148,1,1,1.0
408,148,2,1,1.0
408,168,3,1,1.0
408,169,4,1,1.0
408,169,5,1,1.0
408,169,6,1,1.0
408,170,7,1,1.0
408,170,8,1,1.0
408,171,9,1,1.0
408,173,15,1,1.0
408,174,16,1,1.0
408,177,24,1,1.0
408,178,25,1,1.0
408,178,26,1,1.0
408,178,27,1,1.0
408,179,28,1,1.0
408,179,29,1,1.0
408,191,10,1,1.0
408,192,11,1,1.0
408,192,12,1,1.0
408,192,13,1,1.0
408,193,14,1,1.0
408,194,17,1,1.0
408,194,18,1,1.0
408,195,19,1,1.0
408,195,20,1,1.0
408,196,21,1,1.0
408,196,22,1,1.0
408,197,23,1,1.0
409,143,29,1,1.0
409,164,0,1,1.0
409,164,1,1,1.0
409,165,2,1,1.0
409,165,3,1,1.0
409,166,4,1,1.0
409,166,5,1,1.0
409,167,6,1,1.0
409,167,7,1,1.0
409,168,8,1,1.0
409,168,9,1,1.0
409,169,10,1,1.0
409,169,11,1,1.0
409,169,12,1,1.0
409,170,13,1,1.0
409,170,14,1,1.0
409,171,15,1,1.0
409,174,21,1,1.0
409,191,16,1,1.0
409,192,17,1,1.0
409,192,18,1,1.0
409,193,19,1,1.0
409,193,20,1,1.0
409,194,22,1,1.0
409,195,23,1,1.0
409,195,24,1,1.0
409,215,25,1,1.0
409,215,26,1,1.0
409,235,27,1,1.0
409,235,28,1,1.0
410,9,0,1,1.0
410,265,16,1,1.0
410,265,17,1,1.0
410,265,18,1,1.0
410,266,12,1,1.0
410,266,13,1,1.0
410,266,14,1,1.0
410,266,15,1,1.0
410,267,9,1,1.0
410,267,10,1,1.0
410,267,11,1,1.0
410,268,5,1,1.0
410,269,1,1,1.0
410,269,2,1,1.0
410,269,3,1,1.0
410,269,4,1,1.0
410,281,29,1,1.0
410,282,26,1,1.0
410,282,27,1,1.0
410,282,28,1,1.0
410,283,23,1,1.0
410,283,24,1,1.0
410,283,25,1,1.0
410,284,19,1,1.0
410,284,20,1,1.0
410,284,21,1,1.0
410,284,22,1,1.0
410,288,6,1,1.0
410,288,7,1,1.0
410,288,8,1,1.0
411,86,0,1,1.0
411,86,1,1,1.0
411,87,2,1,1.0
411,87,3,1,1.0
411,88,4,1,1.0
411,108,5,1,1.0
411,108,6,1,1.0
411,109,7,1,1.0
411,109,8,1,1.0
411,110,9,1,1.0
411,110,10,1,1.0
411,111,11,1,1.0
411,111,12,1,1.0
411,111,13,1,1.0
411,112,14,1,1.0
411,112,15,1,1.0
411,112,16,1,1.0
411,133,17,1,1.0
411,133,18,1,1.0
411,153,19,1,1.0
411,153,20,1,1.0
411,153,21,1,1.0
411,174,22,1,1.0
411,174,23,1,1.0
411,174,24,1,1.0
411,194,25,1,1.0
411,195,26,1,1.0
411,195,27,1,1.0
411,215,28,1,1.0
411,243,29,1,1.0
412,234,24,1,1.0
412,235,25,1,1.0
412,235,26,1,1.0
412,235,27,1,1.0
412,254,20,1,1.0
412,254,21,1,1.0
412,254,22,1,1.0
412,254,23,1,1.0
412,255,28,1,1.0
412,255,29,1,1.0
412,273,15,1,1.0
412,274,16,1,1.0
412,274,17,1,1.0
412,274,18,1,1.0
412,274,19,1,1.0
412,293,11,1,1.0
412,293,12,1,1.0
412,293,13,1,1.0
412,293,14,1,1.0
412,313,7,1,1.0
412,313,8,1,1.0
412,313,9,1,1.0
412,313,10,1,1.0
412,333,1,1,1.0
412,333,2,1,1.0
412,333,3,1,1.0
412,333,4,1,1.0
412,333,5,1,1.0
412,333,6,1,1.0
412,353,0,1,1.0
413,30,4,1,1.0
413,30,5,1,1.0
413,49,0,1,1.0
413,49,1,1,1.0
413,49,2,1,1.0
413,50,3,1,1.0
413,50,6,1,1.0
413,50,7,1,1.0
413,50,8,1,1.0
413,50,9,1,1.0
413,50,10,1,1.0
413,50,11,1,1.0
413,51,12,1,1.0
413,71,13,1,1.0
413,71,14,1,1.0
413,71,15,1,1.0
413,71,16,1,1.0
413,71,17,1,1.0
413,71,18,1,1.0
413,71,21,1,1.0
413,72,22,1,1.0
413,72,23,1,1.0
413,72,24,1,1.0
413,72,25,1,1.0
413,72,26,1,1.0
413,72,27,1,1.0
413,72,28,1,1.0
413,73,29,1,1.0
413,91,19,1,1.0
413,91,20,1,1.0
414,1,0,1,1.0
414,1,1,1,1.0
414,1,2,1,1.0
414,1,3,1,1.0
414,1,4,1,1.0
414,1,5,1,1.0
414,1,6,1,1.0
414,1,7,1,1.0
414,1,8,1,1.0
414,1,9,1,1.0
414,2,10,1,1.0
414,2,11,1,1.0
414,2,12,1,1.0
414,2,13,1,1.0
414,22,14,1,1.0
414,22,15,1,1.0
414,22,16,1,1.0
414,22,17,1,1.0
414,22,18,1,1.0
414,22,19,1,1.0
414,22,20,1,1.0
414,22,21,1,1.0
414,23,22,1,1.0
414,23,23,1,1.0
414,23,24,1,1.0
414,23,25,1,1.0
414,23,26,1,1.0
414,23,27,1,1.0
414,23,28,1,1.0
414,23,29,1,1.0
415,48,29,1,1.0
415,67,26,1,1.0
415,67,27,1,1.0
415,68,28,1,1.0
415,87,22,1,1.0
415,87,23,1,1.0
415,87,24,1,1.0
415,87,25,1,1.0
415,106,19,1,1.0
415,106,20,1,1.0
415,107,21,1,1.0
415,126,16,1,1.0
415,126,17,1,1.0
415,126,18,1,1.0
415,142,0,1,1.0
415,142,1,1,1.0
415,142,2,1,1.0
415,142,3,1,1.0
415,143,4,1,1.0
415,143,5,1,1.0
415,144,6,1,1.0
415,144,7,1,1.0
415,144,8,1,1.0
415,145,9,1,1.0
415,145,10,1,1.0
415,145,11,1,1.0
415,146,12,1,1.0
415,146,13,1,1.0
415,146,14,1,1.0
415,146,15,1,1.0
416,1,0,1,1.0
416,1,1,1,1.0
416,2,2,1,1.0
416,2,3,1,1.0
416,2,4,1,1.0
416,2,5,1,1.0
416,22,6,1,1.0
416,22,7,1,1.0
416,22,8,1,1.0
416,22,9,1,1.0
416,22,10,1,1.0
416,23,11,1,1.0
416,23,12,1,1.0
416,23,13,1,1.0
416,23,14,1,1.0
416,23,15,1,1.0
416,23,16,1,1.0
416,23,17,1,1.0
416,23,18,1,1.0
416,24,19,1,1.0
416,24,20,1,1.0
416,24,21,1,1.0
416,44,22,1,1.0
416,44,23,1,1.0
416,44,24,1,1.0
416,44,25,1,1.0
416,44,26,1,1.0
416,44,27,1,1.0
416,44,28,1,1.0
416,44,29,1,1.0
417,115,27,1,1.0
417,115,28,1,1.0
417,115,29,1,1.0
417,135,20,1,1.0
417,135,21,1,1.0
417,135,22,1,1.0
417,135,23,1,1.0
417,135,24,1,1.0
417,135,25,1,1.0
417,135,26,1,1.0
417,155,13,1,1.0
417,155,14,1,1.0
417,155,15,1,1.0
417,155,16,1,1.0
417,155,17,1,1.0
417,155,18,1,1.0
417,155,19,1,1.0
417,175,6,1,1.0
417,175,7,1,1.0
417,175,8,1,1.0
417,175,9,1,1.0
417,175,10,1,1.0
417,175,11,1,1.0
417,175,12,1,1.0
417,194,0,1,1.0
417,194,1,1,1.0
417,194,2,1,1.0
417,194,3,1,1.0
417,195,4,1,1.0
417,195,5,1,1.0
418,187,9,1,1.0
418,187,10,1,1.0
418,188,11,1,1.0
418,188,12,1,1.0
418,194,25,1,1.0
418,195,26,1,1.0
418,195,27,1,1.0
418,202,0,1,1.0
418,203,1,1,1.0
418,203,2,1,1.0
418,204,3,1,1.0
418,204,4,1,1.0
418,205,5,1,1.0
418,205,6,1,1.0
418,206,7,1,1.0
418,206,8,1,1.0
418,209,13,1,1.0
418,209,14,1,1.0
418,209,15,1,1.0
418,210,16,1,1.0
418,210,17,1,1.0
418,211,18,1,1.0
418,211,19,1,1.0
418,212,20,1,1.0
418,212,21,1,1.0
418,213,22,1,1.0
418,213,23,1,1.0
418,214,24,1,1.0
418,215,28,1,1.0
418,216,29,1,1.0
419,23,2,1,1.0
419,23,3,1,1.0
419,24,0,1,1.0
419,24,1,1,1.0
419,43,4,1,1.0
419,43,5,1,1.0
419,43,6,1,1.0
419,43,7,1,1.0
419,63,8,1,1.0
419,64,9,1,1.0
419,64,10,1,1.0
419,64,11,1,1.0
419,84,12,1,1.0
419,84,13,1,1.0
419,84,14,1,1.0
419,104,15,1,1.0
419,104,16,1,1.0
419,104,17,1,1.0
419,104,18,1,1.0
419,124,19,1,1.0
419,124,20,1,1.0
419,124,21,1,1.0
419,143,22,1,1.0
419,143,23,1,1.0
419,143,24,1,1.0
419,144,25,1,1.0
419,163,29,1,1.0
419,164,26,1,1.0
419,164,27,1,1.0
419,164,28,1,1.0
420,86,0,1,1.0
420,87,1,1,1.0
420,87,2,1,1.0
420,88,3,1,1.0
420,108,4,1,1.0
420,109,5,1,1.0
420,109,6,1,1.0
420,109,7,1,1.0
420,110,8,1,1.0
420,110,9,1,1.0
420,111,10,1,1.0
420,111,11,1,1.0
420,112,12,1,1.0
420,112,13,1,1.0
420,112,14,1,1.0
420,133,15,1,1.0
420,133,16,1,1.0
420,153,17,1,1.0
420,153,18,1,1.0
420,153,19,1,1.0
420,174,20,1,1.0
420,174,21,1,1.0
420,194,22,1,1.0
420,194,23,1,1.0
420,195,24,1,1.0
420,195,25,1,1.0
420,215,26,1,1.0
420,215,27,1,1.0
420,235,28,1,1.0
420,235,29,1,1.0
421,183,29,1,1.0
421,203,27,1,1.0
421,203,28,1,1.0
421,204,19,1,1.0
421,204,20,1,1.0
421,204,21,1,1.0
421,204,22,1,1.0
421,204,23,1,1.0
421,204,24,1,1.0
421,204,25,1,1.0
421,204,26,1,1.0
421,224,14,1,1.0
421,224,15,1,1.0
421,224,16,1,1.0
421,224,17,1,1.0
421,224,18,1,1.0
421,244,13,1,1.0
421,245,8,1,1.0
421,245,9,1,1.0
421,245,10,1,1.0
421,245,11,1,1.0
421,245,12,1,1.0
421,265,2,1,1.0
421,265,3,1,1.0
421,265,4,1,1.0
421,265,5,1,1.0
421,265,6,1,1.0
421,265,7,1,1.0
421,266,0,1,1.0
421,266,1,1,1.0
422,220,27,1,1.0
422,220,28,1,1.0
422,220,29,1,1.0
422,222,21,1,1.0
422,227,3,1,1.0
422,228,2,1,1.0
422,240,26,1,1.0
422,241,23,1,1.0
422,241,24,1,1.0
422,241,25,1,1.0
422,242,19,1,1.0
422,242,20,1,1.0
422,242,22,1,1.0
422,243,16,1,1.0
422,243,17,1,1.0
422,243,18,1,1.0
422,244,13,1,1.0
422,244,14,1,1.0
422,244,15,1,1.0
422,245,9,1,1.0
422,245,10,1,1.0
422,245,11,1,1.0
422,245,12,1,1.0
422,246,6,1,1.0
422,246,7,1,1.0
422,246,8,1,1.0
422,247,4,1,1.0
422,247,5,1,1.0
422,248,0,1,1.0
422,248,1,1,1.0
423,93,28,1,1.0
423,93,29,1,1.0
423,109,0,1,1.0
423,109,1,1,1.0
423,109,2,1,1.0
423,109,3,1,1.0
423,109,4,1,1.0
423,110,5,1,1.0
423,110,6,1,1.0
423,110,7,1,1.0
423,110,8,1,1.0
423,110,9,1,1.0
423,111,10,1,1.0
423,111,11,1,1.0
423,111,12,1,1.0
423,111,13,1,1.0
423,111,14,1,1.0
423,111,15,1,1.0
423,111,16,1,1.0
423,112,17,1,1.0
423,112,18,1,1.0
423,112,19,1,1.0
423,112,20,1,1.0
423,112,21,1,1.0
423,112,22,1,1.0
423,113,23,1,1.0
423,113,24,1,1.0
423,113,25,1,1.0
423,113,26,1,1.0
423,113,27,1,1.0
424,10,0,1,1.0
424,30,1,1,1.0
424,31,2,1,1.0
424,31,3,1,1.0
424,31,4,1,1.0
424,51,5,1,1.0
424,51,6,1,1.0
424,51,7,1,1.0
424,71,8,1,1.0
424,71,9,1,1.0
424,71,10,1,1.0
424,71,11,1,1.0
424,92,12,1,1.0
424,92,13,1,1.0
424,92,14,1,1.0
424,112,15,1,1.0
424,112,16,1,1.0
424,112,17,1,1.0
424,112,18,1,1.0
424,133,19,1,1.0
424,133,20,1,1.0
424,133,21,1,1.0
424,153,22,1,1.0
424,153,23,1,1.0
424,153,24,1,1.0
424,153,25,1,1.0
424,173,26,1,1.0
424,173,27,1,1.0
424,173,28,1,1.0
424,193,29,1,1.0
425,194,27,1,1.0
425,194,28,1,1.0
425,195,29,1,1.0
425,213,24,1,1.0
425,214,25,1,1.0
425,214,26,1,1.0
425,231,17,1,1.0
425,231,18,1,1.0
425,232,19,1,1.0
425,232,20,1,1.0
425,232,21,1,1.0
425,233,22,1,1.0
425,233,23,1,1.0
425,250,13,1,1.0
425,250,14,1,1.0
425,250,15,1,1.0
425,251,16,1,1.0
425,265,0,1,1.0
425,265,1,1,1.0
425,266,2,1,1.0
425,266,3,1,1.0
425,266,4,1,1.0
425,267,5,1,1.0
425,267,6,1,1.0
425,269,10,1,1.0
425,269,11,1,1.0
425,269,12,1,1.0
425,288,7,1,1.0
425,288,8,1,1.0
425,288,9,1,1.0
426,2,1,1,1.0
426,2,2,1,1.0
426,11,28,1,1.0
426,11,29,1,1.0
426,21,0,1,1.0
426,22,3,1,1.0
426,22,4,1,1.0
426,23,5,1,1.0
426,23,6,1,1.0
426,23,7,1,1.0
426,24,8,1,1.0
426,24,9,1,1.0
426,25,10,1,1.0
426,25,11,1,1.0
426,25,12,1,1.0
426,26,13,1,1.0
426,26,14,1,1.0
426,26,15,1,1.0
426,27,16,1,1.0
426,28,21,1,1.0
426,28,22,1,1.0
426,29,23,1,1.0
426,29,24,1,1.0
426,30,25,1,1.0
426,30,26,1,1.0
426,30,27,1,1.0
426,47,17,1,1.0
426,47,18,1,1.0
426,48,19,1,1.0
426,48,20,1,1.0
427,23,28,1,1.0
427,23,29,1,1.0
427,24,21,1,1.0
427,24,22,1,1.0
427,24,23,1,1.0
427,24,24,1,1.0
427,24,25,1,1.0
427,24,26,1,1.0
427,24,27,1,1.0
427,25,15,1,1.0
427,25,16,1,1.0
427,25,17,1,1.0
427,25,18,1,1.0
427,25,19,1,1.0
427,25,20,1,1.0
427,26,8,1,1.0
427,26,9,1,1.0
427,26,10,1,1.0
427,26,11,1,1.0
427,26,12,1,1.0
427,26,13,1,1.0
427,26,14,1,1.0
427,27,0,1,1.0
427,27,1,1,1.0
427,27,2,1,1.0
427,27,3,1,1.0
427,27,4,1,1.0
427,27,5,1,1.0
427,27,6,1,1.0
427,27,7,1,1.0
428,233,15,1,1.0
428,233,16,1,1.0
428,233,17,1,1.0
428,233,18,1,1.0
428,234,19,1,1.0
428,234,20,1,1.0
428,234,21,1,1.0
428,234,22,1,1.0
428,234,23,1,1.0
428,234,24,1,1.0
428,235,25,1,1.0
428,235,26,1,1.0
428,235,27,1,1.0
428,255,28,1,1.0
428,255,29,1,1.0
428,263,0,1,1.0
428,282,1,1,1.0
428,282,2,1,1.0
428,282,3,1,1.0
428,302,4,1,1.0
428,302,5,1,1.0
428,323,6,1,1.0
428,323,7,1,1.0
428,343,8,1,1.0
428,343,9,1,1.0
428,344,10,1,1.0
428,364,11,1,1.0
428,364,12,1,1.0
428,384,13,1,1.0
428,384,14,1,1.0
429,155,4,1,1.0
429,155,5,1,1.0
429,155,6,1,1.0
429,155,7,1,1.0
429,155,8,1,1.0
429,155,9,1,1.0
429,155,10,1,1.0
429,155,11,1,1.0
429,155,12,1,1.0
429,155,13,1,1.0
429,155,14,1,1.0
429,156,0,1,1.0
429,156,1,1,1.0
429,156,2,1,1.0
429,156,3,1,1.0
429,175,15,1,1.0
429,175,16,1,1.0
429,175,17,1,1.0
429,175,18,1,1.0
429,175,19,1,1.0
429,175,20,1,1.0
429,175,21,1,1.0
429,175,22,1,1.0
429,175,23,1,1.0
429,175,24,1,1.0
429,175,25,1,1.0
429,175,26,1,1.0
429,195,27,1,1.0
429,195,28,1,1.0
429,195,29,1,1.0
430,27,0,1,1.0
430,27,1,1,1.0
430,47,2,1,1.0
430,47,3,1,1.0
430,67,4,1,1.0
430,67,5,1,1.0
430,67,6,1,1.0
430,87,7,1,1.0
430,87,8,1,1.0
430,87,9,1,1.0
430,106,10,1,1.0
430,106,11,1,1.0
430,106,12,1,1.0
430,126,13,1,1.0
430,126,14,1,1.0
430,146,15,1,1.0
430,146,16,1,1.0
430,146,17,1,1.0
430,167,18,1,1.0
430,167,19,1,1.0
430,167,20,1,1.0
430,187,21,1,1.0
430,187,22,1,1.0
430,187,23,1,1.0
430,207,24,1,1.0
430,207,25,1,1.0
430,208,26,1,1.0
430,208,27,1,1.0
430,208,28,1,1.0
430,209,29,1,1.0
431,161,18,1,1.0
431,162,19,1,1.0
431,162,20,1,1.0
431,162,21,1,1.0
431,162,22,1,1.0
431,162,23,1,1.0
431,162,24,1,1.0
431,162,25,1,1.0
431,162,26,1,1.0
431,163,27,1,1.0
431,163,28,1,1.0
431,163,29,1,1.0
431,180,3,1,1.0
431,180,4,1,1.0
431,180,5,1,1.0
431,180,6,1,1.0
431,180,7,1,1.0
431,180,8,1,1.0
431,180,9,1,1.0
431,180,10,1,1.0
431,180,11,1,1.0
431,181,12,1,1.0
431,181,13,1,1.0
431,181,14,1,1.0
431,181,15,1,1.0
431,181,16,1,1.0
431,181,17,1,1.0
431,200,0,1,1.0
431,200,1,1,1.0
431,200,2,1,1.0
432,45,0,1,1.0
432,45,1,1,1.0
432,65,2,1,1.0
432,65,3,1,1.0
432,66,4,1,1.0
432,86,5,1,1.0
432,86,6,1,1.0
432,87,7,1,1.0
432,87,8,1,1.0
432,87,9,1,1.0
432,88,10,1,1.0
432,108,11,1,1.0
432,108,12,1,1.0
432,109,13,1,1.0
432,109,14,1,1.0
432,110,15,1,1.0
432,110,16,1,1.0
432,110,17,1,1.0
432,111,18,1,1.0
432,111,19,1,1.0
432,111,20,1,1.0
432,112,21,1,1.0
432,112,22,1,1.0
432,112,23,1,1.0
432,133,24,1,1.0
432,133,25,1,1.0
432,133,26,1,1.0
432,153,27,1,1.0
432,153,28,1,1.0
432,153,29,1,1.0
433,134,0,1,1.0
433,134,1,1,1.0
433,134,2,1,1.0
433,135,3,1,1.0
433,135,4,1,1.0
433,135,5,1,1.0
433,135,6,1,1.0
433,135,7,1,1.0
433,136,8,1,1.0
433,136,9,1,1.0
433,136,10,1,1.0
433,136,11,1,1.0
433,136,12,1,1.0
433,136,13,1,1.0
433,137,14,1,1.0
433,137,15,1,1.0
433,137,16,1,1.0
433,137,17,1,1.0
433,157,18,1,1.0
433,158,19,1,1.0
433,158,20,1,1.0
433,158,21,1,1.0
433,158,22,1,1.0
433,158,23,1,1.0
433,159,24,1,1.0
433,159,25,1,1.0
433,159,26,1,1.0
433,159,27,1,1.0
433,159,28,1,1.0
433,159,29,1,1.0
434,177,15,1,1.0
434,194,25,1,1.0
434,194,26,1,1.0
434,194,27,1,1.0
434,194,28,1,1.0
434,194,29,1,1.0
434,195,21,1,1.0
434,195,22,1,1.0
434,195,23,1,1.0
434,195,24,1,1.0
434,196,17,1,1.0
434,196,18,1,1.0
434,196,19,1,1.0
434,196,20,1,1.0
434,197,11,1,1.0
434,197,12,1,1.0
434,197,13,1,1.0
434,197,14,1,1.0
434,197,16,1,1.0
434,218,5,1,1.0
434,218,6,1,1.0
434,218,7,1,1.0
434,218,8,1,1.0
434,218,9,1,1.0
434,218,10,1,1.0
434,238,4,1,1.0
434,239,1,1,1.0
434,239,2,1,1.0
434,239,3,1,1.0
434,259,0,1,1.0
435,145,1,1,1.0
435,146,0,1,1.0
435,164,6,1,1.0
435,164,7,1,1.0
435,164,8,1,1.0
435,165,2,1,1.0
435,165,3,1,1.0
435,165,4,1,1.0
435,165,5,1,1.0
435,184,9,1,1.0
435,184,10,1,1.0
435,184,11,1,1.0
435,204,12,1,1.0
435,204,13,1,1.0
435,204,14,1,1.0
435,224,15,1,1.0
435,224,16,1,1.0
435,224,17,1,1.0
435,244,18,1,1.0
435,245,19,1,1.0
435,245,20,1,1.0
435,265,21,1,1.0
435,265,22,1,1.0
435,265,23,1,1.0
435,285,24,1,1.0
435,285,25,1,1.0
435,285,26,1,1.0
435,305,27,1,1.0
435,305,28,1,1.0
435,305,29,1,1.0
436,19,0,1,1.0
436,19,1,1,1.0
436,38,5,1,1.0
436,38,6,1,1.0
436,38,7,1,1.0
436,38,8,1,1.0
436,38,9,1,1.0
436,38,10,1,1.0
436,38,11,1,1.0
436,39,2,1,1.0
436,39,3,1,1.0
436,39,4,1,1.0
436,57,13,1,1.0
436,57,14,1,1.0
436,57,15,1,1.0
436,57,16,1,1.0
436,57,17,1,1.0
436,58,12,1,1.0
436,76,21,1,1.0
436,76,22,1,1.0
436,76,23,1,1.0
436,76,24,1,1.0
436,76,25,1,1.0
436,76,26,1,1.0
436,77,18,1,1.0
436,77,19,1,1.0
436,77,20,1,1.0
436,95,27,1,1.0
436,95,28,1,1.0
436,95,29,1,1.0
437,246,0,1,1.0
437,246,1,1,1.0
437,246,2,1,1.0
437,246,3,1,1.0
437,246,4,1,1.0
437,246,5,1,1.0
437,265,17,1,1.0
437,265,18,1,1.0
437,265,19,1,1.0
437,265,20,1,1.0
437,265,21,1,1.0
437,265,22,1,1.0
437,265,23,1,1.0
437,265,24,1,1.0
437,265,25,1,1.0
437,265,26,1,1.0
437,265,27,1,1.0
437,266,6,1,1.0
437,266,7,1,1.0
437,266,8,1,1.0
437,266,9,1,1.0
437,266,10,1,1.0
437,266,11,1,1.0
437,266,12,1,1.0
437,266,13,1,1.0
437,266,14,1,1.0
437,266,15,1,1.0
437,266,16,1,1.0
437,285,28,1,1.0
437,285,29,1,1.0
438,128,11,1,1.0
438,129,6,1,1.0
438,129,7,1,1.0
438,129,8,1,1.0
438,129,9,1,1.0
438,129,10,1,1.0
438,130,2,1,1.0
438,130,3,1,1.0
438,130,4,1,1.0
438,130,5,1,1.0
438,145,26,1,1.0
438,145,27,1,1.0
438,146,21,1,1.0
438,146,22,1,1.0
438,146,23,1,1.0
438,146,24,1,1.0
438,146,25,1,1.0
438,147,16,1,1.0
438,147,17,1,1.0
438,147,18,1,1.0
438,147,19,1,1.0
438,147,20,1,1.0
438,148,12,1,1.0
438,148,13,1,1.0
438,148,14,1,1.0
438,148,15,1,1.0
438,150,0,1,1.0
438,150,1,1,1.0
438,165,28,1,1.0
438,165,29,1,1.0
439,24,0,1,1.0
439,24,1,1,1.0
439,44,2,1,1.0
439,44,3,1,1.0
439,44,4,1,1.0
439,45,5,1,1.0
439,45,6,1,1.0
439,65,7,1,1.0
439,65,8,1,1.0
439,65,9,1,1.0
439,66,10,1,1.0
439,86,11,1,1.0
439,86,12,1,1.0
439,86,13,1,1.0
439,87,14,1,1.0
439,87,15,1,1.0
439,87,16,1,1.0
439,87,17,1,1.0
439,88,18,1,1.0
439,88,19,1,1.0
439,108,20,1,1.0
439,108,21,1,1.0
439,109,22,1,1.0
439,109,23,1,1.0
439,109,24,1,1.0
439,109,25,1,1.0
439,110,26,1,1.0
439,110,27,1,1.0
439,110,28,1,1.0
439,110,29,1,1.0
440,164,0,1,1.0
440,164,1,1,1.0
440,184,2,1,1.0
440,184,3,1,1.0
440,184,4,1,1.0
440,184,5,1,1.0
440,204,6,1,1.0
440,204,7,1,1.0
440,204,8,1,1.0
440,224,9,1,1.0
440,224,10,1,1.0
440,224,11,1,1.0
440,224,12,1,1.0
440,244,13,1,1.0
440,245,14,1,1.0
440,245,15,1,1.0
440,245,16,1,1.0
440,265,17,1,1.0
440,265,18,1,1.0
440,265,19,1,1.0
440,265,20,1,1.0
440,285,21,1,1.0
440,285,22,1,1.0
440,285,23,1,1.0
440,285,24,1,1.0
440,305,25,1,1.0
440,305,26,1,1.0
440,305,27,1,1.0
440,305,28,1,1.0
440,325,29,1,1.0
441,210,0,1,1.0
441,210,1,1,1.0
441,210,2,1,1.0
441,210,3,1,1.0
441,210,4,1,1.0
441,210,5,1,1.0
441,210,6,1,1.0
441,210,7,1,1.0
441,211,8,1,1.0
441,211,9,1,1.0
441,211,10,1,1.0
441,211,11,1,1.0
441,211,12,1,1.0
441,211,13,1,1.0
441,212,14,1,1.0
441,212,15,1,1.0
441,212,16,1,1.0
441,212,17,1,1.0
441,212,18,1,1.0
441,212,19,1,1.0
441,212,20,1,1.0
441,213,21,1,1.0
441,213,22,1,1.0
441,213,23,1,1.0
441,213,24,1,1.0
441,213,25,1,1.0
441,213,26,1,1.0
441,213,27,1,1.0
